1932.615895,54.5
1942.681656,54.5
1952.747311,54.5
1962.813072,54.5
1972.878728,54.5
1982.944489,54.5
1993.010144,54.5
2003.075805,54.5
2013.14156,54.5
2023.207221,54.5
2033.272883,54.5
2043.338638,54.5
2053.404299,54.5
2063.47006,54.5
2073.535715,54.5
2083.601476,54.5
2093.667132,54.5
2103.732893,54.5
2113.798548,54.5
2123.864309,54.5
2133.929964,54.5
2143.995725,54.5
2154.06148,54.5
2164.127142,54.5
2174.192897,54.5
2184.258558,54.5
2194.324313,54.5
2204.389974,54.5
2214.455635,54.5
2224.521391,54.5003
2234.587052,54.5055
2244.652813,54.5191
2254.718468,54.5436
2264.784229,54.5814
2274.84989,54.6347
2284.915645,54.7055
2294.981307,54.7945
2305.047068,54.9012
2315.112723,55.0233
2325.178484,55.1565
2335.244139,55.2948
2345.3099,55.4317
2355.375556,55.561
2365.441317,55.6771
2375.506972,55.7765
2385.572733,55.8577
2395.638488,55.9208
2405.704149,55.9669
2415.769904,55.9982
2425.835566,56.0177
2435.901327,56.0278
2445.966988,56.1274
2456.032643,56.8606
2466.098404,59.3853
2476.164065,63.5321
2486.229827,65.8699
2496.295482,65.9395
2506.361243,65.7636
2516.426898,64.9256
2526.492659,62.9535
2536.558314,62.3989
2546.624075,62.0775
2556.689731,62.5909
2566.755492,63.8586
2576.821147,64.1327
2586.886908,64.1513
2596.952563,64.101
2607.018324,64.0345
2617.08398,63.9179
2627.149741,63.8506
2637.215396,63.8492
2647.281157,63.7456
2657.346812,63.6455
2667.412573,63.6016
2677.478228,63.5832
2687.54399,63.5154
2697.609651,63.441
2707.675406,63.4014
2717.741067,63.408
2727.806828,63.3703
2737.872483,63.3577
2747.938244,63.3891
2758.003906,63.3613
2768.069661,63.3157
2778.135322,63.3014
2788.200983,63.3149
2798.266738,63.3337
2808.3324,63.3315
2818.398055,63.3262
2828.463816,63.3168
2838.529471,63.3097
2848.595232,63.2438
2858.660887,63.1458
2868.726648,63.0502
2878.792304,62.9096
2888.858065,62.7021
2898.92372,62.5586
2908.989481,62.452
2919.055142,62.4137
2929.120903,62.2235
2939.186658,62.1514
2949.25232,62.176
2959.318081,62.2915
2969.383842,62.2597
2979.449497,62.1034
2989.515258,62.0802
2999.580913,62.0412
3009.646674,62.3287
3019.71233,64.2354
3029.777991,64.6328
3039.843746,62.6042
3049.909407,61.6265
3059.975062,61.8333
3070.040824,62.4748
3080.106479,62.8946
3090.17224,63.9006
3100.237895,64.6778
3110.303656,64.5877
3120.369311,64.5574
3130.435072,64.4757
3140.500728,64.2408
3150.566489,63.7697
3160.63215,63.5681
3170.697911,63.6152
3180.763666,63.2158
3190.829327,62.7986
3200.895088,62.2782
3210.96075,61.7831
3221.026505,61.5043
3231.092166,60.5597
3241.157821,58.6806
3251.223582,57.0781
3261.289238,56.9328
3271.354999,57.5135
3281.420654,58.5477
3291.486415,59.2284
3301.55207,59.6724
3311.617831,59.4935
3321.683486,59.7796
3331.749247,59.9476
3341.814903,59.6101
3351.880664,59.9559
3361.946325,59.928
3372.01208,59.795
3382.077741,59.2792
3392.143502,58.9554
3402.209158,58.7319
3412.274919,59.1202
3422.34068,59.1841
3432.406335,59.4673
3442.472096,59.7992
3452.537757,59.1914
3462.603512,58.2833
3472.669174,57.9743
3482.734835,59.3756
3492.80059,60.9697
3502.866251,61.2081
3512.932012,60.7215
3522.997668,60.3271
3533.063429,60.0827
3543.129084,59.7759
3553.194845,59.4389
3563.2605,59.2309
3573.326261,59.1182
3583.391916,59.0069
3593.457677,58.9282
3603.523333,58.8722
3613.589094,58.8035
3623.654749,58.8062
3633.72051,58.8554
3643.786171,58.8428
3653.851932,58.7815
3663.917588,58.7151
3673.983349,58.7283
3684.04901,58.723
3694.114771,58.6583
3704.180426,58.6314
3714.246187,58.6483
3724.311843,58.6678
3734.377604,58.7257
3744.443259,58.7522
3754.50902,58.8685
3764.574675,58.8473
3774.640436,58.792
3784.706098,58.8035
3794.771853,58.7972
3804.837514,59.0229
3814.903275,59.5171
3824.96893,59.988
3835.034691,60.4695
3845.100346,60.8676
3855.166107,61.1069
3865.231763,61.2164
3875.297524,61.4413
3885.363185,61.5323
3895.428946,61.6098
3905.494601,61.8222
3915.560362,61.952
3925.626024,62.0908
3935.691785,62.1471
3945.75744,62.0413
3955.823201,62.1026
3965.888856,62.0511
3975.954617,61.8425
3986.020273,61.5293
3996.086034,60.7775
4006.151689,60.2187
4016.21745,60.0991
4026.283111,60.7959
4036.348866,61.0227
4046.414527,60.4553
4056.480189,59.7779
4066.545944,58.2562
4076.611605,58.4926
4086.67726,59.0069
4096.743021,59.3842
4106.808677,58.8515
4116.874438,58.7816
4126.940099,59.5156
4137.00586,58.9898
4147.071515,58.8601
4157.137276,58.5792
4167.202938,58.809
4177.268699,59.0337
4187.334354,59.7067
4197.400115,60.2582
4207.46587,59.6748
4217.531531,59.6264
4227.597286,60.432
4237.663047,60.4315
4247.728703,60.2072
4257.794464,60.3202
4267.860125,60.5267
4277.92588,60.5329
4287.991541,60.4282
4298.057202,60.1057
4308.122957,59.8461
4318.188619,59.8833
4328.254274,60.1118
4338.320035,60.4113
4348.38569,60.7658
4358.451451,60.8227
4368.517113,60.4315
4378.582874,60.195
4388.648529,60.3195
4398.71429,60.2344
4408.779951,59.8298
4418.845712,59.2543
4428.911368,59.3546
4438.977129,59.6909
4449.04289,59.7729
4459.108545,59.5869
4469.174306,59.0132
4479.239967,56.8711
4489.305722,55.78
4499.371384,55.78
4509.437039,55.78
4519.5028,55.78
4529.568455,55.78
4539.634216,55.78
4549.699877,55.78
4559.765638,55.78
4569.831294,55.78
4579.897055,55.78
4589.962716,55.78
4600.028477,55.78
4610.094132,55.78
4620.159893,55.78
4630.225549,55.78
4640.29131,55.78
4650.356965,55.78
4660.422726,55.78
4670.488381,55.78
4680.554142,55.78
4690.619903,55.78
4700.685559,55.78
4710.75132,55.78
4720.816981,55.78
4730.882736,55.78
4740.948397,55.78
4751.014059,55.78
4761.079814,55.78
4771.145475,55.78
4781.211236,55.78
4791.276897,55.78
4801.342658,55.78
4811.408313,55.78
4821.474075,55.78
4831.539736,55.7828
4841.605497,56.4045
4851.671152,58.6189
4861.736913,60.4993
4871.802568,62.4803
4881.868329,63.9207
4891.933985,63.8544
4901.999746,63.8803
4912.065401,63.899
4922.131162,63.8995
4932.196823,63.8678
4942.262578,63.8354
4952.32824,63.7161
4962.394001,63.4441
4972.459656,63.171
4982.525417,63.0891
4992.591072,61.6961
5002.656833,61.4647
5012.722488,62.1809
5022.78825,62.3879
5032.853911,62.3526
5042.919672,62.395
5052.985327,62.4632
5063.051088,62.5692
5073.116749,62.7207
5083.182411,62.8703
5093.248166,62.9805
5103.313827,63.081
5113.379488,63.1528
5123.445243,63.1763
5133.510905,63.1724
5143.576666,63.1946
5153.642321,63.1992
5163.708082,63.1188
5173.773843,63.0474
5183.839498,62.6506
5193.905259,61.5252
5203.97102,60.5561
5214.036676,60.3341
5224.102437,60.1047
5234.168092,59.8915
5244.233853,59.7755
5254.299508,59.6547
5264.365269,59.4592
5274.430931,59.8877
5284.496692,61.5624
5294.562347,60.6702
5304.628108,60.5234
5314.693769,60.3132
5324.75943,60.0224
5334.825185,59.8446
5344.890847,59.6634
5354.956508,59.9071
5365.022263,60.3739
5375.087924,61.1354
5385.153685,62.1639
5395.219341,64.276
5405.285102,66.607
5415.350863,69.0521
5425.416518,70.1547
5435.482279,68.7339
5445.54804,66.4793
5455.613695,65.5753
5465.679456,65.2888
5475.745112,65.1087
5485.810873,64.9485
5495.876528,64.7524
5505.942189,64.5718
5516.00795,63.7673
5526.073612,63.1325
5536.139267,63.0416
5546.205028,63.0104
5556.270689,63.0001
5566.33645,62.9922
5576.402105,62.9842
5586.467866,62.986
5596.533528,62.9822
5606.599283,62.9553
5616.664944,62.9374
5626.730705,62.9443
5636.79636,62.9409
5646.862121,62.9316
5656.927783,62.9107
5666.993538,62.885
5677.059199,62.8696
5687.12496,62.8565
5697.190615,62.8301
5707.256376,62.8145
5717.322137,62.7867
5727.387793,62.7568
5737.453554,62.7327
5747.519215,62.6906
5757.584976,62.661
5767.650637,62.6342
5777.716293,62.6043
5787.782054,62.5718
5797.847715,62.5308
5807.913476,62.4999
5817.979131,62.4765
5828.044892,62.4497
5838.110547,62.4062
5848.176309,62.3783
5858.241964,62.3293
5868.307725,62.2903
5878.37338,62.2436
5888.439141,62.2184
5898.504802,62.1935
5908.570557,62.1468
5918.636219,62.1098
5928.70198,62.074
5938.767635,62.0458
5948.833396,62.0063
5958.899057,61.9509
5968.964812,61.9237
5979.030474,61.8959
5989.096235,61.8589
5999.161896,61.845
6009.227657,61.8154
6019.293312,61.7924
6029.359073,61.7598
6039.424735,61.7326
6049.490496,61.7297
6059.556151,61.7166
6069.621912,61.6813
6079.687573,61.6992
6089.753328,61.6624
6099.81899,61.6254
6109.884751,61.6317
6119.950406,61.6167
6130.016167,61.6017
6140.081828,61.578
6150.147583,61.5687
6160.213244,61.5509
6170.279006,61.5482
6180.344661,61.5149
6190.410422,61.497
6200.476083,61.4494
6210.541838,61.4381
6220.607499,61.4207
6230.67326,61.3983
6240.738922,61.372
6250.804683,61.3562
6260.870338,61.3322
6270.936099,61.3257
6281.00176,61.3218
6291.067521,61.3031
6301.133177,61.2794
6311.198938,61.2677
6321.264599,61.2534
6331.330354,61.2411
6341.396015,61.2085
6351.461677,61.1732
6361.527432,61.1397
6371.593093,61.0891
6381.658754,61.0986
6391.724509,61.1389
6401.79017,61.1144
6411.855932,61.1001
6421.921587,61.0822
6431.987348,61.0586
6442.053109,61.0372
6452.118764,61.018
6462.184525,60.9842
6472.250286,60.9468
6482.315948,60.911
6492.381709,60.8858
6502.447364,60.8659
6512.513125,60.8317
6522.578786,60.8404
6532.644547,60.829
6542.710202,60.8021
6552.775964,60.7798
6562.841625,60.7627
6572.90738,60.7601
6582.973041,60.7362
6593.038702,60.6973
6603.104457,60.668
6613.170119,60.6587
6623.23578,60.6446
6633.301535,60.628
6643.367196,60.6254
6653.432957,60.6588
6663.498612,60.6548
6673.564374,60.6594
6683.630135,60.5646
6693.69579,60.5331
6703.761551,60.4986
6713.827312,60.4104
6723.892973,60.3666
6733.958734,60.3468
6744.02439,60.342
6754.090151,60.3231
6764.155812,60.2907
6774.221473,60.2814
6784.287228,60.2696
6794.352889,60.27
6804.418551,60.2794
6814.484306,60.283
6824.549967,60.2534
